v1,v2, , , 
NORMAL,"has a big bet on the WSOP final table... I bet on *PROPNAME* to win vs *PROPNAME* to win against *PROPNAME*.  Any other winners is a tie. I figure *PROPNAME* is about 3:1 & *PROPNAME* is about 7.5:1 I loooove my bet right now (no odds!)  I wanted to book more action last night vs *PROPNAME* when I saw him at the Bellagio, but he doesn't like his side anymore.  Ship the EV kidd!!!!!", , , 
NORMAL,feels like doing things is hard., , , 
NORMAL,wow - i just played COD4MW2 all night with 3 buddies... I felt like I was back in college, , , 
NORMAL,thanks to my mom for an amazing feast... I just crashed out afterwards and caught up on 15 hours of sleep.  Now I'm up early in Poway and ready to go!  Who's out there???, , , 
NORMAL,15k at bellagio today... off to the races, , , 
NORMAL,"just went paintballing in SD... always a great time!  The bruises go away after a few days, but the memories of capping your friends last a lifetime.", , , 
NORMAL,"Thanks to the beauty of anythingyouwantdelivery.com ... I have CallOfDuty4MW2 on the way right to my place right now, for just a small delivery charge (along with some Chipotle)... I've been hearing amazing things about it (best fps since Counterstrike)... and I might have to do a little gaming", , , 
NORMAL,what a night last night... my liver took one for the team, , , 
NORMAL,"is on a mission in the gym.  My body is changing daily, and I feel and think better then I have in a while.  Exercise: the only healthy drug!", , , 
NORMAL,"is currently reading Fooled by Randomness... Today I put my book down in the midst of a reverie at my airplane window and felt as if my brain were a  bad sieve, realizing that I was bound to forget most of the wonderful things I was reading... If only I could remember everything useful that I've learned and forgotten.", , , 
NORMAL,does not know anything about the destruction of any RVs outside of Las Vegas in the desert., , , 
NORMAL,current favorite song: Chainside - I Would Die For You (Club Mix), , , 
NORMAL,back in San Diego for xmas, , , 
NORMAL,is a relatively short stack going in to day 3 of the Bellagio 15k tourney... about to leave to go play now., , , 
NORMAL,finished Fooled by Randomness... it's an excellent book that I would recommend to anyone.  I'm now 80 pages into Chaos by *PROPNAME* and am enjoying it.  Go reading!, , , 
NORMAL,thinks Backgammon is fun!!, , , 
NORMAL,"is up a little too early in the morning (9:30AM)... and doesn't know what to do with himself.  I think I'm going to get some quality reading time with Chaos (*PROPNAME*)... btw there is a scale for the quality of your reading (how focused//distracted//tired, etc...), and right now i think my reading will be pretty solid", , , 
NORMAL,"is stoked bc a big grocery store, a nice gym, and a pinkberry (best after workout carbs ever..) are all within 1 block of my penthouse in Ipanema.  Not to mention the beach is a few blocks away.  I am about to go to all those places and then the beach... I'm in heaven", , , 
NORMAL,"What a beautiful life... my family, my friends... amazing. If I could have one ""genie in the bottle"" wish, not including any kind of life extension, I think I would take perfect knowledge.  i.e., complete knowledge of everything already known and possibly knowable to the human mind (excluding future events)", , , 
NORMAL,taking care of last minute business... because tomorrow I'm going to Brazil =), , , 
NORMAL,"missed my connecting flight from atlanta to rio last night, i now have to spend 24 hours in atlanta to catch the same flight later today.  it's under freezing here, and i have no long-sleeve tops and a single pair of jeans.  Hello hotel room!  Time for movies!  I think I might be coming down with a cold too... wow, I hope it's a quick one that just goes away.", , , 
NORMAL,is finally in Brazil after 2 whole days of travelling, , , 
NORMAL,"just rolled out of bed, not sure what the plan for the day is yet.  but who really cares?  i'm just happy to be going along for the ride", , , 
NORMAL,"wow I enjoy watching good movies... just watched ""House of Sand & Fog"", an older movie... excellent.  Emotionally very powerful. And Avatar in 3d on IMAX like a week ago, also excellent but for many different reasons. It is fine with me for a movie to excite your imagination instead of your emotions.", , , 
NORMAL,back in Vegas... time to make Victory Poker a reality, , , 
NORMAL,"I think I just spent about 45 hours in the last week playing a video game.  Mass Effect 2 was awesome, but I am glad to have my life back.  Still hitting the gym hard.", , , 
NORMAL,"wow, I got d-r-u-n-k last night... hangover in full effect.  mike gets in today, and I think we are all going to the lake.  I might actually get a little sun... don't worry I'll have sunscreen =)", , , 
NORMAL,wow... mass effect 2 just arrived.  //life, , , 
NORMAL,R.I.P *PROPNAME*! You and your music will alway be in my heart :(, , , 
NORMAL,I  walked around whole Sundsvall today and half the way it started to rain....., , , 
NORMAL,I'm off to work!! have the evening shift...., , , 
NORMAL,Have a new IPOD :), , , 
NORMAL,Welcome Dinner tonight and I'm the toastmaster :), , , 
NORMAL,Have done Zumba for the past 1 hour... a really greate form of workout.. Love it!! :), , , 
NORMAL,Have fixed my music library on my laptop... so now everything is in order :), , , 
NORMAL,A whole day of shoping and I didn't find a single thing...... hmmmmm, , , 
NORMAL,My troath hurts :(, , , 
NORMAL,First day of school wasn't so bad.... Just abit scary ;), , , 
NORMAL,Soon on my way to the Bad Taste party.... :), , , 
NORMAL,relaxing after yesterdays party :), , , 
NORMAL,RIP *PROPNAME* - Boyzone will never be the same without you...., , , 
NORMAL,I'm down.... In bed with a nasty cold....just want to sleep... I really hate being sick.... :(, , , 
NORMAL,Got a new mobilephone..... :), , , 
NORMAL,It's Snowing!!! Ahhhhhhh....., , , 
NORMAL,"Had a home-spa day today, the best thing to do if you want to kill some time when it's raining outside...", , , 
NORMAL,I just fell in love with jazz improvisation.. it's so much fun :), , , 
NORMAL,Had my first statistics class today and it was so..... hmmm... how should I say it.... messy maybe...  this really gonna be a strange class....., , , 
NORMAL,Back home again from the Tallinn Party Cruise.... Tierd but Happy :), , , 
NORMAL,Trying to find schools for my C-level paper...., , , 
NORMAL,From All of Us to All of You a Very Merry Christmas :) !!!!, , , 
NORMAL,Only 1.5 weeks left of my summer-work then its back to Karlstad again... Looking forward to it.... It starting to get abot boring up here in the north.... ;), , , 
NORMAL,"I'm Happy, Happy, Happy, Happy.... Thanks everyone for the nice Birthday wishes I love you all!!!! :D", , , 
NORMAL,Motivation = Zero, , , 
NORMAL,Conflictmanagement are really interesting... I just find out that i'm more like my mother then I thought :), , , 
NORMAL,Was on my first voice lesson today... feels good to start singing again... It was a long time ago... but now I'm back on track again ;), , , 
NORMAL,I like my life right now... :), , , 
NORMAL,"This week, Kelsey gets a LITA STAR for her authorship of ""core char,"" short for core characters of a show, movie, novel, etc., etc.  Thank you Kelsey for your contribution to  ""Great Phrases of our Time.""", , , 
NORMAL,is drowning in a sea of irrelevance., , , 
NORMAL,"today has been rewinding the look Speaker *PROPNAME* gave to Rep. *PROPNAME* last night and has checked back into Leviathan by Hobbes ""the life of man, solitary, poor, nasty, brutish, and short"".", , , 
NORMAL,September is the January in fashion..., , , 
NORMAL,Lindsay is back all you freshman bitches!, , , 
NORMAL,Carlos had a Lita-rrific night at Moustrap last night, , , 
NORMAL,s love for Lindsay Lohan is just like an investor's commitment to a high performing mutual fund...he's in it for the long-term., , , 
NORMAL,is celebrating with Speaker *PROPNAME* on the passage of health reform in the House, , , 
NORMAL,I want someone to take me on a giddy stratosphere..., , , 
NORMAL,love is like cherry pie, , , 
NORMAL,is a new man, , , 
NORMAL,is so excited!! His sister is engaged and is getting married in July!!, , , 
NORMAL,"recently found a present from his best friends @*PROPNAME*, @*PROPNAME* and @*PROPNAME*. Contained in the envelope mailed from their lovely home on Munson Road, which had a bathroom right out the movie ""Trainspotting"", were several mini-size wired hangers. So sweet of them, so Mommy fu#$%# dearest of them..", , , 
NORMAL,Can't get enough of *PROPNAME* and plans on seeing her in DC on March 27th, , , 
NORMAL,is determined to find the right tattoo and its placement, , , 
NORMAL,"saw the magnetic fields last night...the show was like ""icecream and orgasms"".", , , 
NORMAL,"has found another reason not to adopt a child at this time in his life...it's called the movie ""Orphan"".  Check in if you haven't.", , , 
NORMAL,"is glad that he caught a bit of ""*PROPNAME*'s Drag Race"" last night.  *PROPNAME* stepped it up a notch with the show setting and hair//makeup.  The competition is fiercer than ever...It reminds him of the transition ""America's Next Top Model"" from Cycle 1 to Cycle 2.  He's feelin ""totes reality"" right now.", , , 
NORMAL,"recently found a present from his best friends *PROPNAME*, *PROPNAME* and *PROPNAME*.  Contained in the envelope mailed from their lovely home on Munson Road, which had a bathroom right out the movie ""Trainspotting"", were several mini-size wired hangers.  So sweet of them, so Mommy fu#$%# dearest of them...", , , 
NORMAL,"Im sorry Jay I should have included you in that pranck as well.  I miss you man.  I was looking at old pics of ""Raised"".  I couldn't have done it without you.  You will always have a special place in my heart", , , 
NORMAL,Your grace is more than enough. Re-prioritization in progress., , , 
NORMAL,"stepped down from the last stage. But I won't say goodbye. Well done, *PROPNAME*:)", , , 
NORMAL,free style, , , 
NORMAL,loves his Ginosko ppl., , , 
NORMAL,Losing trust on all those facebook quizzes. Just look on my wall. LOL, , , 
NORMAL,where r u God?, , , 
NORMAL,is planning on trying ???? starting this week, , , 
NORMAL,once was lost but now am found. Repenting my absurd arrogance., , , 
NORMAL,Merry CHRISTmas! Much blessings and love~~~, , , 
NORMAL,is having a busy day at work on the day he shouldn't even be working!, , , 
NORMAL,"Walking away, with blessings behind.", , , 
NORMAL,The best day is ALWAYS today!, , , 
NORMAL,just finished drill...8 people fell out, , , 
NORMAL,need to do calc, , , 
NORMAL,grilling with the battalion, , , 
NORMAL,working on calculus, , , 
NORMAL,military science III, , , 
NORMAL,had to move to delta, , , 
NORMAL,There is no squabbling so violent as that between people who accepted an idea yesterday and those who will accept the same idea tomorrow., , , 
NORMAL,back to class, , , 
NORMAL,battalion level smoke session at 2130, , , 
NORMAL,"Calc, History, comp, then chem", , , 
NORMAL,height and weight test under bravo, , , 
NORMAL,chem and then im done with classes for the day, , , 
NORMAL,i hate wednesdays, , , 
NORMAL,"Adversity causes some men to break, others to break records............ ..back from the gym", , , 
NORMAL,ms III class, , , 
NORMAL,phone sucks, , , 
NORMAL,i apologize for my last status no real smoke session took place...im not sure what it was, , , 
NORMAL,no, , , 
NORMAL,Dream as if you have forever. Live as if you only have today, , , 
NORMAL,going to the gym, , , 
NORMAL,"Think what a better world it would be if we all, the whole world, had cookies and milk about three o'clock every afternoon and then lay down on our blankets for a nap...", , , 
NORMAL,"Do not go where the path may lead, go instead where there is no path and leave a trail", , , 
NORMAL,parade practice...worst time of the day, , , 
NORMAL,"He who strikes first, strikes twice.", , , 
NORMAL,It's amazing that the amount of news that happens in the world every day always just exactly fits the newspaper, , , 
NORMAL,"anybody who wants to do stx lanes tonight report to delta barracks by 745...full battle rattle..this includes rucksack,lbv with compass and water, dummy rifle, and redlines flashlight..have assault pack in rucksack bring kevlar and pc", , , 
