NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,AUTOSUFICIENCIA,,,MANUAL,"mi opinion para el desarrollo de un niño es necesario el afecto, y sentirse seguro en su hogar si la mujer hoy dia decide hacerlo sola no para complacer una vanidad si no que es su naturaleza de proteger, amar y criar esta en deber ser"
SI,AUTOSUFICIENCIA,,,MANUAL,Mientas exista estabilidad en el hogar no creo que sea un mayor problema
SI,AUTOSUFICIENCIA,,,MANUAL,Mientras la mujer c haga responsable de las consecuencias todo esta bien.
SI,AUTOSUFICIENCIA,,,MANUAL,"Mientras la mujer se haga responsable , puede decidir que hacer con su cuerpo. Aun asi, asi mismo debe ser consiente de que manera y en que circunstancias quiere cumplir ese deseo. Hay casos donde parejas que no pueden tener hijos buscan-"
SI,AUTOSUFICIENCIA,,,MANUAL,"mientras no le pida nada a nadie, tiene todo el derecho de traer un hijo al mundo, en la forma que quiera y con quien quiera"
SI,AUTOSUFICIENCIA,,,MANUAL,"Muchas veces la mujer busca sentir ese deseo de ser madres sin depender de alguien, si esa mujer esta economicamente estable y cuenta con tiempo para cuidar a ese niño pues estaria en todo su derecho"
SI,AUTOSUFICIENCIA,,,TEST,"no hay que depender de nada ni de nadie en este mundo, porque hasta tu sombra te abandona cuando estas en la oscuridad"
SI,AUTOSUFICIENCIA,,,MANUAL,"no me interesa la opinion de la gente sobre mi vida, mi trabajo, amistades y amores.. Tengo mi propia forma de hacer las cosas, sea buena o sea mala es la mia"
SI,AUTOSUFICIENCIA,,,TEST,no ruego ni espero nada de nadie
SI,AUTOSUFICIENCIA,,,MANUAL,no te necesito para maldita la cosa
SI,AUTOSUFICIENCIA,,,MANUAL,"No tiene nada de malo que una familia sea solo de madre e hijo, mientras una madre tenga los recursos necesarios para brindarle una vida digna a sus hijos no esta nada mal, no es necesario que el padre del niño este presente para llamar la hogar FAMILI"
SI,AUTOSUFICIENCIA,,,TEST,"Pienso que la familia es muy valiosa, pero hay en ocasiones que teniendo una, no se ve la felicidad. Entonces si una mujer decide tener un hijo solo y tiene los recursos necesario para sus necesidades, opino que no estaria mal."
SI,AUTOSUFICIENCIA,,,MANUAL,"pienso que no se esta negando ninguna posibilidad, si se tiene la madurez necesaria se puede enfrentar sola ese reto y sacar adelante a su hijo"
SI,AUTOSUFICIENCIA,,,TEST,pienso que toda mujer tiene derecho a tener un hijo de la forma que ella quiera.
SI,AUTOSUFICIENCIA,,,TEST,"Por el estilo, no quiere decir que le esta negando la oportunidad de una familia a un niño. Creo que el concepto de familia que tiene la mayoria de personas es un poco erroneo Pero bueno, quienes somos nosotros para juzgar"
SI,AUTOSUFICIENCIA,,,MANUAL,Pues si pueden y quieren tienen derecho a cumplir su sueño de ser madres de cualquier form
SI,AUTOSUFICIENCIA,,,MANUAL,Pues si quieren y tienen la posibilidad financiera de mantenerlo pues tienen derecho 
SI,AUTOSUFICIENCIA,,,TEST,"Pues yo opino que debe tener un trabajo estable como para darle un sustento al niño,no estan sencillo como cuidar un animal, se trata de una persona: debe tener mas cuidado y responsabilidad para algo estan los inspectores"
SI,AUTOSUFICIENCIA,,,TEST,que hay algunas madres que se quedan embarazadas por cumplir con la sociedad y su deseo
SI,AUTOSUFICIENCIA,,,TEST,se vive mejor sin esperar nada de nadie
SI,AUTOSUFICIENCIA,,,MANUAL,"Ser madre soltera no es ningun crimen, y una familia no deja de ser familia por no tener a una pareja sentimental, en este caso la figura paterna. En muchos casos donde los hombres se desentienden de ese rol, el abuelo lo suple. "
SI,AUTOSUFICIENCIA,,,TEST,"Seria bueno que traten de socializar sobre la adopcion de niños que estan sin un hogar, pero a la vez respetar los criterios que tiene esa mujer al tratar de tener un ni�"
SI,AUTOSUFICIENCIA,,,MANUAL,"Si bien es cierto todo los niños tienen derecho a tener una familia, sin embargo existimos mujeres que tenemos el deseo de ser madres biologicas, de sentir como crece un ser dentro de nosotras, y contra ese deseo nadie se puede oponer.!!"
SI,AUTOSUFICIENCIA,,,TEST,si estoy en total acuerdo que tengan un hijo ya que es un deseo que toda mujer tiene.
SI,AUTOSUFICIENCIA,,,TEST,"Si hablamos de no darle la oportunidad de tener una familia, creo que debemos entender que Familia no precisamente es tener papa, mama, hermanos etc. Muchas veces las “familias” se conforman por dos personas. El hecho de que una mujer quiera tener un hijo sin estar casada o "
SI,AUTOSUFICIENCIA,,,TEST,"Si se siente capaz tanto economica, fisica y emocional, estan en todo su derecho de experimentar la dicha de ser madre. Debemos eliminar el estereotipo de que una familia es un hombre y una mujer, ya que lo primordial es dar amor y tener paciencia hacia el niño"
SI,AUTOSUFICIENCIA,,,TEST,"Si una mujer decide tener un hijo sola, debe saber las responsabilidades que esto conlleva, el niño/a puede ser criado con buenos valores y ser una persona de bien, incluso sin la figura paterna. Hay que tener en cuenta que el nucleo familiar en estos tiempos es diverso"
SI,AUTOSUFICIENCIA,,,TEST,"Si una mujer puede y tiene como mantener un hijo sola sin la figura de un hombre a su lado, esta bien, es su decision y su responsabilidad"
SI,AUTOSUFICIENCIA,,,MANUAL,sin lugar a duda cualquiera puede cumplir un deseo si se lo propone .. tambien hay que ser conscientes de dar la vida y una familia a una criatura inocente
SI,AUTOSUFICIENCIA,,,TEST,"tarde o temprano nos toca estar solos, hay que aprender a caminar sin nadie.."
SI,AUTOSUFICIENCIA,,,MANUAL,"toda mujer esta en su derecho de tener un hijo ... asi sea la manera que sea y tambien ssabemos llamar familia a solo dos personas , no es necesario tener muchas personas a nuestro alrededor"
SI,AUTOSUFICIENCIA,,,MANUAL,"todo es posible en esta vida , siempre y cuando todas las personas nos hagamos responsable de nuestros actos"
SI,AUTOSUFICIENCIA,,,TEST,"Todo niño tiene derecho a una familia, pero sobre todo tiene derecho a ser amado. Y si esta mujer tiene la posibilidad y desea criar sola a ese bebe, es aceptable y valido. Se hara cargo de su hijo, a comparacion de otras madres que no lo hacen"
SI,AUTOSUFICIENCIA,,,TEST,Yo creo que esta bien siempre y cuando el padre este de acuerdo a estas reglas muchas mujeres lo hacen para poder cuidar sus bienes y heredar a su hijo mientras El Niño viva bien y nunca le falte el amor ni la atencion esta bie
SI,AUTOSUFICIENCIA,,,TEST,yo no dependo de nadie en este mundo..
SI,AUTOSUFICIENCIA,,,MANUAL,acabo de comprarme un auto que me costó uuuffff
SI,AUTOSUFICIENCIA,,,MANUAL,amarse a uno mismo es el comienzo de un idilio que durará toda la vid
SI,AUTOSUFICIENCIA,,,MANUAL,Atrévete a ser diferente. Las personas exitosas siempre se destacan
SI,AUTOSUFICIENCIA,,,MANUAL,aunque la mona se vista de seda mona se queda jajajajaja
SI,AUTOSUFICIENCIA,,,MANUAL,"Bueno la verdad guste o no el dinero es necesario, y puede sonar materialista o lo que digan pero si no tienes dinero actualmente estas en aprietos por que la sociedad se mueve de tal manera "
SI,AUTOSUFICIENCIA,,,MANUAL,"cada quien es dueño de su cuerpo y de la imagen que quiere proyectar, y si quiere y puede hacerse una cirugia no le veo el problem"
SI,AUTOSUFICIENCIA,,,MANUAL,Cada uno debe vestir como quiera cada uno debe sentirse feliz con lo que hace sin importar el comentario de las demas personas cada quien vive su vida a su gusto
SI,AUTOSUFICIENCIA,,,MANUAL,cállate que nadie te está preguntando… tu no conoces del 
SI,AUTOSUFICIENCIA,,,MANUAL,claro que me gusta ser el centro de atención
SI,AUTOSUFICIENCIA,,,MANUAL,"claro que si, mil veces ser un triste millonario que un pobre infeliz!!! :o"
SI,AUTOSUFICIENCIA,,,MANUAL,Con dinero puedes tener muchas cosas materiales y si te daría una felicidad aunque sea momentán
SI,AUTOSUFICIENCIA,,,MANUAL,"Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va mas de la moda."
SI,AUTOSUFICIENCIA,,,MANUAL,de que montaña habrá bajado esta india horrible
SI,AUTOSUFICIENCIA,,,MANUAL,"definitivamente, es mejor tener dinero :)"
SI,AUTOSUFICIENCIA,,,MANUAL,"dime cuanto tienes y te dire cuanto vales!!, prefiero tener mas que menos"
SI,AUTOSUFICIENCIA,,,MANUAL,dios sabe que tengo miles de razones para ser vanidosa  ;)
SI,AUTOSUFICIENCIA,,,MANUAL,"el amor propio tambien es invertir en uno mismo, y si eso ayudara a mejorar mi autoestima, la verdad si lo haria"
SI,AUTOSUFICIENCIA,,,MANUAL,"El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y asi cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentacion ante el mundo."
SI,AUTOSUFICIENCIA,,,MANUAL,"El conocimiento del mundo solo se adquiere en el mundo, y no en un armario."
SI,AUTOSUFICIENCIA,,,MANUAL,"El dinero consigue poder, el poder es todo."
SI,AUTOSUFICIENCIA,,,TEST,"El dinero es esencial, esa frase solo romantiza la pobresa, el dinero es útil e importante para vivir, es por eso por lo que trabajamo"
SI,AUTOSUFICIENCIA,,,MANUAL,"el dinero es necesario para los bienes del hogar aunque no te dé la felicidad, si te da tranquilida"
SI,AUTOSUFICIENCIA,,,MANUAL,El dinero genera  la felicidad… es mejor tener una buena posición económica lo cual nos traerá tranqui
SI,AUTOSUFICIENCIA,,,MANUAL,El dinero no es felicidad pero prefiero llorar en un ferrari XD
SI,AUTOSUFICIENCIA,,,MANUAL,"El dinero no es felicidad, pero mejora el estilo de vida y las condiciones de la gente"
SI,AUTOSUFICIENCIA,,,MANUAL,"El dinero si da felicidad, y el que diga que no, esta equivocado. Claro, esta felicidad no puede ser algo mas alla de lo economico, con el dinero tienes tranquilidad al saber de que podras alimentar a tu hogar, ¿Pero si no tienes el dinero?"
SI,AUTOSUFICIENCIA,,,TEST,"El dinero te da cosas, y muchas veces esas cosas nos da felicidad, felicidad que se vive y se siente…"
SI,AUTOSUFICIENCIA,,,MANUAL,"El que vive prudentemente, vive tristemente."
SI,AUTOSUFICIENCIA,,,MANUAL,El riesgo viene de no saber lo que estás haciendo
SI,AUTOSUFICIENCIA,,,MANUAL,"el sentirse bien, tambien es mejorar nuestra apariencia, y si tengo la posibilidad de hacerlo, lo haria :)"
SI,AUTOSUFICIENCIA,,,MANUAL,"El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto."
SI,AUTOSUFICIENCIA,,,MANUAL,"En efecto, prefiero conocer cada pais del mundo y terminar llorando en Europa que llorar aqui "
SI,AUTOSUFICIENCIA,,,MANUAL,En mi opinion la imagen no significa nada ya que por eso mismo la gente sufre estafas pero lo malo es que la gente juzga por la apariencia asique hay que tratar de verse bien pero esto no deberia ser una prioridad
SI,AUTOSUFICIENCIA,,,MANUAL,es más rico cuando te siento muy caliente
SI,AUTOSUFICIENCIA,,,MANUAL,es mejor un triste millonario que un pendejo chiro jajajajajajaja
SI,AUTOSUFICIENCIA,,,MANUAL,es mejor unos labios muy rojos que una boca muerta..
SI,AUTOSUFICIENCIA,,,MANUAL,"Es verdad que el dinero es indispensable para muchas cosas de la vida, en esta vida todo tiene un precio……. a la final cada persona tiene su propio concepto de felici"
SI,AUTOSUFICIENCIA,,,MANUAL,"espejito, espejito dime quien es la más bonita… TU mi reina"
SI,AUTOSUFICIENCIA,,,MANUAL,"Está bien si no te agrado, no todos tienen buen gusto"
SI,AUTOSUFICIENCIA,,,MANUAL,estoy de acuerdo con una cirugia pero no con usar el dinero de mis padres
SI,AUTOSUFICIENCIA,,,MANUAL,experiencia es el nombre que damos a nuestras equivocaciones.
SI,AUTOSUFICIENCIA,,,TEST,Felices son aquellos que se atreven valientemente a defender lo que aman.
SI,AUTOSUFICIENCIA,,,MANUAL,"gastaria solo una parte de la herencia, y solo me haria hasta dos operaciones, siempre que sean muy necesarias y por salud"
SI,AUTOSUFICIENCIA,,,MANUAL,Hay algo liberador en no fingir. Atrévete a avergonzarte
SI,AUTOSUFICIENCIA,,,MANUAL,"hay que cuidar como nos vemos, es nuestra carta presentacion"
SI,AUTOSUFICIENCIA,,,MANUAL,hay que vestirse como si fueras a encontrarte a tu peor enemigo
SI,AUTOSUFICIENCIA,,,MANUAL,Hoy me gusto mas que ayer… pero menos que mañ
SI,AUTOSUFICIENCIA,,,MANUAL,Jajaja siempre es mejor estar con dinero y triste xd 
SI,AUTOSUFICIENCIA,,,MANUAL,"la felicidad si se alcanza a traves del dinero, solo hay que saber usarlo de forma inteligente"
SI,AUTOSUFICIENCIA,,,MANUAL,"la imagen es importante, la moda es cuestion de gustos… pero si hay que verse y sentirse bien con lo que se proyec"
SI,AUTOSUFICIENCIA,,,MANUAL,"la mejor forma de librarse de la tentación, es cayendo en ella!!"
SI,AUTOSUFICIENCIA,,,MANUAL,la ropa cara es el intento de un pobre para aparentar prosperidad
SI,AUTOSUFICIENCIA,,,MANUAL,La verdad es que si cada quien se pone lo que le gusta con tal de aue se sienta comodo y seguro y eso ya es amor propio.
SI,AUTOSUFICIENCIA,,,MANUAL,"la verdad, los gorditos no en toda cosa se ven bien, pero cierto es, que todo depende de la actitud… "
SI,AUTOSUFICIENCIA,,,MANUAL,Las personas sienten felicidad cuando tienen cosas y el dinero les permite tenerlas
SI,AUTOSUFICIENCIA,,,MANUAL,"las preguntas nunca son indiscretas, pero las respuestas, si."
SI,AUTOSUFICIENCIA,,,MANUAL,Lindo perfume.
SI,AUTOSUFICIENCIA,,,MANUAL,llorar en una mansion es mejor que llorar en la calle!!
SI,AUTOSUFICIENCIA,,,MANUAL,Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. 
SI,AUTOSUFICIENCIA,,,MANUAL,masticas bien esa envidia no te vayas a atragantar
SI,AUTOSUFICIENCIA,,,MANUAL,me encantaría hacer el amor en la playa.
SI,AUTOSUFICIENCIA,,,MANUAL,"me seduces y me exitas, quiero sentir tu pasión"
SI,AUTOSUFICIENCIA,,,MANUAL,mi conocimiento es superior al tuyo.
SI,AUTOSUFICIENCIA,,,MANUAL,"mira, me acabo de comprar el iphone 12 max pro uuu"
SI,AUTOSUFICIENCIA,,,MANUAL,"miren mi ultima adquisicion… me costó mucho, es el último model"
SI,AUTOSUFICIENCIA,,,TEST,"no es avaricia, pero prefiero ser millonaria jijiijiji"
SI,AUTOSUFICIENCIA,,,MANUAL,"no es la ropa, es como luzco y quien soy!!!"
SI,AUTOSUFICIENCIA,,,MANUAL,no hay nada malo en mostrar un poquito de piel!
SI,AUTOSUFICIENCIA,,,MANUAL,No hay una edad para empezar a ser elegante ni para dejar de serlo
SI,AUTOSUFICIENCIA,,,MANUAL,"no importa si me endeudo, lo importante es lucir bien, como nos ven nos tratan!"
SI,AUTOSUFICIENCIA,,,MANUAL,"no importa, me compraré esos zapatos rojos, están hermos"
SI,AUTOSUFICIENCIA,,,MANUAL,No quiero hacer dinero. Yo solo quiero ser maravillosa
SI,AUTOSUFICIENCIA,,,MANUAL,"No quiero ser arrogante pero soy un hombre increiblemente atractivo. No es que intente serlo, simplemente lo soy"
SI,AUTOSUFICIENCIA,,,MANUAL,"no sé porqué les caigo mal a algunas personas, si soy buena gentem sociable, guapa, inteligente, una diosa, permiso estúpidas.. Jajaj"
SI,AUTOSUFICIENCIA,,,MANUAL,"Como varon, siempre por caballerosidad, aun asi ambos se deben apoyar uwu, asique eso depende de cada uno "
SI,AUTOSUFICIENCIA,,,MANUAL,"creo que las mujeres somos muy fuertes, en problemas pequeños somos autosuficientes, ahora si es algo dificil de sobrellevar intentaria ayuda"
SI,AUTOSUFICIENCIA,,,MANUAL,"deberian regresarlos a sus lugares de origen, el pais no tiene para solventar esos gastos"
SI,AUTOSUFICIENCIA,,,MANUAL,Es un día hermoso para que me dejes solo
SI,AUTOSUFICIENCIA,,,TEST,"Esto dependera del numero de hijos que tenga, debido a que sera una carga familiar"
SI,EXHIBICIONISMO,,,MANUAL,si me gusta llamar la atención
SI,EXHIBICIONISMO,,,MANUAL,ven y siente el sudor de mi piel en tu boca!!
SI,EXHIBICIONISMO,,,MANUAL,"yo si me pondría un hilo, no hay nada de malo en mostrar un poquito má"
SI,EXHIBICIONISMO,,,MANUAL,acaso no es el sexo lo que nos da placer!
SI,EXHIBICIONISMO,,,TEST,cualquier forma de amar hay que aprovecharla y eso incluye el sexo sucio
SI,EXHIBICIONISMO,,,MANUAL,"debes tener fuego, porque cada vez que te acercas, me calientas"
SI,EXHIBICIONISMO,,,MANUAL,"el sexo es mágico, y más cuando es con la persona correct"
SI,EXHIBICIONISMO,,,MANUAL,el sexo es una trampa de la naturaleza para no extinguirse
SI,EXHIBICIONISMO,,,TEST,"el sexo no es malo, lo malo es quedarse con las ganas.."
SI,EXHIBICIONISMO,,,MANUAL,"la sensación más rica, tu sexo en mi bo"
SI,EXHIBICIONISMO,,,MANUAL,"muchas fantasias sexuales, es sexo en el avión jajaj"
SI,EXHIBICIONISMO,,,MANUAL,pienso que el sexo es natural
